subject_id,game_type,mean_workload,median_workload,cluster_labels
STWXJ,working_memory,0.5535029621452702,0.5650354325771332,3
SVTZM,cognitive_baseline,0.43626690113876626,0.3914543092250824,1
SVTZM,enumeration,0.4704271204543836,0.4516770839691162,1
SVTZM,task_switching,0.6152019785382808,0.5929147601127625,1
SVTZM,working_memory,0.4860885033127708,0.4213453084230423,1
SXVBN,cognitive_baseline,0.39746574733568274,0.30116817355155945,1
SXVBN,enumeration,0.38399336866612704,0.3688208907842636,1
SXVBN,task_switching,0.4808405713220827,0.4149279296398163,1
SXVBN,working_memory,0.46936674101303205,0.4577059745788574,1
TGVB,cognitive_baseline,0.4142764371409758,0.3494398891925812,1
TGVB,enumeration,0.42412250217718955,0.3428313881158829,1
TGVB,task_switching,0.4634717612571349,0.47763532400131226,1
TGVB,working_memory,0.41434609677367806,0.3944251239299774,1
TYDF,cognitive_baseline,,,2
TYDF,enumeration,0.7165076831976572,0.7401566505432129,2
TYDF,task_switching,0.8011655618818544,0.901171088218689,2
TYDF,working_memory,0.9042079010241323,0.9542467594146729,2
TYZX,cognitive_baseline,0.3964034258552686,0.3744734525680542,1
TYZX,enumeration,0.38009266453453255,0.3754025101661682,1
TYZX,task_switching,0.3511149809910701,0.32239773869514465,1
TYZX,working_memory,0.3515578935450854,0.319715291261673,1
UIOP,cognitive_baseline,0.39324141961644843,0.38729462027549744,1
UIOP,enumeration,0.4047061823226593,0.3826576769351959,1
UIOP,task_switching,0.4559043604804545,0.37901876866817474,1
UIOP,working_memory,0.4060342740786978,0.3491299897432327,1
UJNH,cognitive_baseline,0.4398542252489895,0.4131258428096771,1
UJNH,enumeration,0.42155548328799863,0.3517034947872162,1
UJNH,task_switching,0.371386844437033,0.3467502295970917,1
UJNH,working_memory,0.4440036244239671,0.4036042392253876,1
UPLK,cognitive_baseline,0.2922598674223085,0.2694271504878998,1
UPLK,enumeration,0.2845181542872383,0.28347477316856384,1
UPLK,task_switching,0.3292640232516133,0.28357265889644623,1
UPLK,working_memory,0.28669609353479736,0.2843111902475357,1
UYGH,cognitive_baseline,0.3784013773713793,0.34128499031066895,1
UYGH,enumeration,0.5075810258955602,0.509199857711792,1
UYGH,task_switching,0.4707215962487666,0.4503554403781891,1
UYGH,working_memory,0.46756496890565846,0.4500618875026703,1
UYTR,cognitive_baseline,0.4453491863163038,0.4540281593799591,1
UYTR,enumeration,0.5011681042251392,0.4249955415725708,1
UYTR,task_switching,0.6514778658394565,0.6819531917572021,1
UYTR,working_memory,0.6221708174234901,0.576209545135498,1
VBNM,cognitive_baseline,0.4210027346485539,0.34963685274124146,1
VBNM,enumeration,0.37694843468211947,0.3333096206188202,1
VBNM,task_switching,0.6470455510319824,0.6786707043647766,1
VBNM,working_memory,0.4494992639152661,0.42924511432647705,1
VFTY,cognitive_baseline,0.41251114786912996,0.3964470326900482,2
VFTY,enumeration,0.8501120522088811,0.9531557261943817,2
VFTY,task_switching,0.5470709080310693,0.45402878522872925,2
VFTY,working_memory,0.5662855371681567,0.5064477026462555,2
VIWZ,cognitive_baseline,0.45536761559747363,0.4312805235385895,3
VIWZ,enumeration,0.34459232155120734,0.3293299525976181,3
VIWZ,task_switching,0.4203058305939247,0.38184767961502075,3
VIWZ,working_memory,0.4645213470591264,0.43615996837615967,3
VNPL,cognitive_baseline,0.4556190258610371,0.41211971640586853,2
VNPL,enumeration,0.698678735464434,0.7717629671096802,2
VNPL,task_switching,0.8265946565812078,0.9409630596637726,2
VNPL,working_memory,0.8934403225095028,0.9981703758239746,2
WERT,cognitive_baseline,0.41060648299753666,0.35364697873592377,3
WERT,enumeration,0.4418628343782927,0.3870835304260254,3
WERT,task_switching,0.4411423645497109,0.40659961104393005,3
WERT,working_memory,0.4492426800665998,0.4066706895828247,3
WZXE,cognitive_baseline,0.44434721762746265,0.37089407444000244,2
WZXE,enumeration,0.9383175882506253,0.9892522692680359,2
WZXE,task_switching,0.7978171164035797,0.8748043179512024,2
WZXE,working_memory,0.6313562574867347,0.6322444677352905,2
XCVH,cognitive_baseline,0.44057830157396677,0.41715770959854126,2
XCVH,enumeration,0.7756916411047758,0.8121268451213837,2
XCVH,task_switching,0.9333800181194588,0.9821962416172028,2
XCVH,working_memory,0.8061139180146634,0.8700691163539886,2
XCVN,cognitive_baseline,0.460239038718584,0.4389330744743347,1
XCVN,enumeration,0.7503534245212176,0.7913749516010284,1
XCVN,task_switching,0.6654507149450527,0.6868096590042114,1
XCVN,working_memory,0.713388254613577,0.7232803106307983,1
XRTY,cognitive_baseline,0.4259384833421225,0.38629940152168274,1
XRTY,enumeration,0.4758829711737791,0.44932806491851807,1
XRTY,task_switching,0.546304215779945,0.44361430406570435,1
XRTY,working_memory,0.7923436917731019,0.8692932426929474,1
XUYP,cognitive_baseline,0.41010123883952965,0.33215874433517456,3
XUYP,enumeration,0.4672877575075904,0.3863753080368042,3
XUYP,task_switching,0.5141237328271214,0.4509428143501282,3
XUYP,working_memory,0.44102662637658063,0.42062240839004517,3
XZPT,cognitive_baseline,0.3805414956648231,0.33061349391937256,1
XZPT,enumeration,0.35670128193768585,0.3584257662296295,1
XZPT,task_switching,0.3326171317540284,0.29375529289245605,1
XZPT,working_memory,0.35382657358422875,0.34420226514339447,1
YTRE,cognitive_baseline,0.44400319866311383,0.41082531213760376,1
YTRE,enumeration,0.48114429479974075,0.46487006545066833,1
YTRE,task_switching,0.3637440585945215,0.33354027569293976,1
YTRE,working_memory,0.4644564816287729,0.4721634089946747,1
YUZW,cognitive_baseline,0.44309640317239857,0.36627036333084106,2
YUZW,enumeration,0.518111472270068,0.49956366419792175,2
YUZW,task_switching,0.4804553591288053,0.45711714029312134,2
YUZW,working_memory,0.4852509023544197,0.4677315354347229,2
ZRTY,cognitive_baseline,0.47382824400015044,0.4906688332557678,1
ZRTY,enumeration,0.38014139038324357,0.3678894490003586,1
ZRTY,task_switching,0.4470484461280254,0.448007732629776,1
ZRTY,working_memory,0.44825935926496613,0.455204576253891,1
ZXAS,cognitive_baseline,0.43897440685297395,0.4123861789703369,2
ZXAS,enumeration,0.8315550911857421,0.8760015368461609,2
ZXAS,task_switching,0.6816008552597959,0.7329686284065247,2
ZXAS,working_memory,0.8049020539512612,0.8863399028778076,2
ZXCJ,cognitive_baseline,0.39909263831436437,0.3254498839378357,1
ZXCJ,enumeration,0.5202309984613109,0.4218934327363968,1
ZXCJ,task_switching,0.567748710841817,0.45719075202941895,1
ZXCJ,working_memory,0.4944688678169373,0.4254111647605896,1
ZXCV,cognitive_baseline,0.4362567644985542,0.37846675515174866,2
ZXCV,enumeration,0.8257357286096647,0.983779788017273,2
ZXCV,task_switching,0.9847529515290794,0.9992003440856934,2
ZXCV,working_memory,0.5494117251238151,0.4526912271976471,2
ZXNM,cognitive_baseline,0.5014600320488003,0.5090606808662415,1
ZXNM,enumeration,0.6599943869032142,0.6940277814865112,1
ZXNM,task_switching,0.6054061085362977,0.5855624079704285,1
ZXNM,working_memory,0.5558222631932839,0.5338711738586426,1
ZXWE,cognitive_baseline,0.3418658604988685,0.36132338643074036,1
ZXWE,enumeration,0.32545119454084603,0.30629459023475647,1
ZXWE,task_switching,0.3540665684315154,0.3189418911933899,1
ZXWE,working_memory,0.31189234879883854,0.300053209066391,1
ZYXW,cognitive_baseline,0.4037876414467198,0.3738565742969513,1
ZYXW,enumeration,0.3215606508458533,0.2880166471004486,1
ZYXW,task_switching,0.4661325576796381,0.37017858028411865,1
ZYXW,working_memory,0.45384680799075533,0.34897381067276,1
