Subject_id,Computer_name,Block_type,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise,Workload
BVCX,mammal_panda,block_04,63.55932164863416,67.19367534898728,73.52941313966888,28.844416703235996,10.948041441790348,0.9961289167404175
BVCX,mammal_panda,block_04,63.55932164863416,68.03077592954092,73.52941313966888,29.0635284958054,10.844516607945549,0.9962840676307678
BVCX,mammal_panda,block_04,63.55932164863416,68.32113888436524,73.52941313966888,24.772493733339008,10.933602917156886,0.9956929087638855
BVCX,mammal_panda,block_04,63.82978334854309,69.132681808083,73.52941313966888,23.07908538681493,10.957471053663157,0.9965298771858215
BVCX,mammal_panda,block_04,65.7894779495478,70.06817090030623,73.52941313966888,20.199025237873816,10.878755585957414,0.9993925094604492
BVCX,mammal_panda,block_04,67.56756669679118,70.28528745396936,73.17071638952936,20.23093511428517,10.917117723286083,0.9998728036880493
BVCX,mammal_panda,block_04,68.18182778752676,70.55982070574106,73.17071638952936,17.04647199598234,10.89914901643483,0.9999196529388428
BVCX,mammal_panda,block_04,68.18180931501267,70.45993846100768,72.81554443063958,14.733269000522219,10.912724940903553,0.9999035596847534
BVCX,mammal_panda,block_04,66.07929570941081,69.83984426524201,72.81552336197925,16.570530964319246,10.869222745025716,0.9993550181388855
BVCX,mammal_panda,block_04,66.07929570941081,70.09514512215713,75.75757046668326,24.552804935005792,10.879645449927736,0.9997791647911072
BVCX,mammal_panda,block_04,64.37768780517005,69.2708437271295,75.75757046668326,25.922985897565873,10.913623554288595,0.9989519119262695
BVCX,mammal_panda,block_04,64.37768780517005,68.63983014250546,72.46378297224526,26.361614207040077,10.906202210336787,0.9975134134292603
BVCX,mammal_panda,block_04,64.37767133646382,67.98478106828549,72.46378297224526,26.75322162626959,10.900519074825805,0.9974855184555054
BVCX,mammal_panda,block_04,64.37767133646382,67.88420517487606,73.17073766423626,26.219617776662535,10.829195314722167,0.9978570342063904
BVCX,mammal_panda,block_04,61.98347522687943,67.39576784455997,73.17073766423626,26.06661289919976,10.697931034795548,0.9801510572433472
BVCX,mammal_panda,block_04,63.829799538127325,66.97837204857521,71.4285787271001,19.033813562695812,10.701959442992324,0.9924421310424805
BVCX,mammal_panda,block_04,62.499997516473236,65.9299956004612,70.75471284339443,18.015868504758277,10.395927425239586,0.9674476385116577
BVCX,mammal_panda,block_04,60.97561176537576,65.25961443964505,70.75471284339443,19.80596754462839,10.429765688496985,0.8830257654190063
BVCX,mammal_panda,block_04,62.499997516473236,65.59612067880286,71.4285787271001,16.475081979317235,10.521162902810332,0.9705911874771118
BVCX,mammal_panda,block_04,62.499997516473236,65.24236201698564,70.42253536892058,18.9502423105966,10.622515879539261,0.9648860096931458
BVCX,mammal_panda,block_04,62.499997516473236,66.18658264705869,72.46376210665257,23.58785668721014,10.54090129070312,0.982944905757904
BVCX,mammal_panda,block_04,61.47540539094659,65.68586590149064,71.09005896058522,20.340008912575357,10.759213547412784,0.9313892722129822
BVCX,mammal_panda,block_04,60.48386468785676,65.37237146620164,71.09005896058522,20.323342973551902,10.828831553065683,0.8425357937812805
BVCX,mammal_panda,block_04,60.48386468785676,65.22896572468893,72.46376210665257,20.184870066851694,10.860057238859472,0.8833000659942627
BVCX,mammal_panda,block_04,60.48386468785676,64.3257644864719,70.42253536892058,19.153522853337353,10.851698991528469,0.8051956295967102
BVCX,mammal_panda,block_04,60.48386468785676,63.01473997933243,68.18182778752676,18.608730097249374,10.862115153799914,0.7057724595069885
BVCX,mammal_panda,block_04,60.48386468785676,62.85745211578502,66.96427473798575,16.830296745695833,10.847525845985848,0.7401708364486694
BVCX,mammal_panda,block_04,60.48386468785676,63.739394892489685,68.4931563519777,18.91333399752163,10.831393244774725,0.7078389525413513
BVCX,mammal_panda,block_04,60.72873544301567,64.40316365445278,68.4931563519777,22.046974341621834,10.821334090274918,0.7780795693397522
BVCX,mammal_panda,block_04,61.47542040824303,64.5842753001714,67.26457701147643,19.0244804712119,9.240763827818917,0.8522931337356567
BVCX,mammal_panda,block_04,58.8235305117351,64.464573282871,69.12442153282265,21.84798083810494,10.842947754357944,0.4130155146121979
BVCX,mammal_panda,block_04,61.98345996034075,65.09074922770172,68.80734110508655,18.18945444428137,10.819834914630707,0.9153069853782654
BVCX,mammal_panda,block_04,61.98345996034075,65.11761418206582,69.44445701538518,20.61901294388044,10.777237921921706,0.9332582950592041
BVCX,mammal_panda,block_04,61.98345996034075,65.52805955493336,69.76745037081024,22.171763523153263,10.704368491332271,0.9424332976341248
BVCX,mammal_panda,block_04,61.98345996034075,65.40942533638932,69.76745037081024,20.797932673986665,10.697711805170115,0.9393311738967896
BVCX,mammal_panda,block_04,62.500013038518766,65.8971779811558,69.76745037081024,20.962579097077562,10.61599522113779,0.9624388217926025
BVCX,mammal_panda,block_04,61.98347522687943,65.59716974210866,69.76745037081024,26.623332618753746,10.549508799589395,0.9509174823760986
BVCX,mammal_panda,block_04,61.98347522687943,64.63081818553226,68.80734110508655,23.23790576473903,10.554647963271773,0.9275746941566467
BVCX,mammal_panda,block_04,61.98347522687943,64.0476122927304,67.87329833471107,20.89424608879951,10.550328505712374,0.9120594263076782
BVCX,mammal_panda,block_04,61.98347522687943,63.88988002019853,66.66667726304965,19.7411284578029,10.505539152206754,0.9246498942375183
BVCX,mammal_panda,block_04,61.98347522687943,64.07082025979987,66.66667726304965,22.309449829479778,10.535387615890848,0.9213730692863464
BVCX,mammal_panda,block_04,61.98347522687943,64.39711727903709,67.87329833471107,20.40955357972303,10.540677775726525,0.9065728187561035
BVCX,mammal_panda,block_04,62.500013038518766,65.5649438223131,71.4285787271001,22.13893859135131,9.436132388358141,0.9760176539421082
BVCX,mammal_panda,block_04,62.500013038518766,67.96853726324122,76.53062006475011,18.849656462591778,10.46479401281317,0.9933412671089172
BVCX,mammal_panda,block_04,62.500013038518766,69.61952749530715,76.53062006475011,21.304161897777167,10.590397311017474,0.99429851770401
BVCX,mammal_panda,block_04,56.603776640466116,73.48150014776039,94.93671344499774,26.66975111638938,10.351683593829122,0.9921815395355225
BVCX,mammal_panda,block_04,64.93506319253306,76.16427113667181,94.93671344499774,29.94951257721519,10.816427648745117,0.9999971389770508
BVCX,mammal_panda,block_04,66.37167819506595,77.64639738511472,94.93671344499774,30.339282705708264,10.80003662900232,0.9999992847442627
BVCX,mammal_panda,block_04,70.09346231704994,78.15439668039095,94.93671344499774,33.91339696863858,10.830072433058824,1.0
BVCX,mammal_panda,block_04,62.240664762450756,77.13188206493413,94.93671344499774,36.06976252232579,10.673272228464326,0.9999740123748779
BVCX,mammal_panda,block_04,66.96429255665635,76.39275730921352,94.93671344499774,27.477238208913693,10.86065885347281,0.9999995231628418
BVCX,mammal_panda,block_04,66.96429255665635,72.94553733938713,82.41759083896166,23.522097229993822,10.735301487214887,0.9999840259552002
BVCX,mammal_panda,block_04,65.2173858959873,69.86541463523677,78.94736941171156,18.561584231378397,10.661602588731737,0.9997296929359436
BVCX,mammal_panda,block_04,61.98347522687943,67.56931366391218,72.46376210665257,17.286912742207555,10.597890683771602,0.967563807964325
BVCX,mammal_panda,block_04,61.98347522687943,66.49591205950989,71.4285787271001,16.889052237900327,10.559977835581513,0.9555945992469788
BVCX,mammal_panda,block_04,61.98347522687943,65.84946832349816,70.75471284339443,18.285089707144238,10.187418116095037,0.9488393664360046
BVCX,mammal_panda,block_04,61.98347522687943,66.03482471901502,73.17073766423626,18.86795221377349,10.579787577944783,0.9728331565856934
BVCX,mammal_panda,block_04,61.72838730946139,65.86103861828536,73.17073766423626,24.319726450137946,10.549032492242393,0.9717901349067688
BVCX,mammal_panda,block_04,61.98347522687943,66.19841678057993,73.17073766423626,21.437969598922937,10.302677778204208,0.9754049181938171
BVCX,mammal_panda,block_04,62.499997516473236,66.93922220338689,76.5305967913853,28.2386356099804,10.534458457156042,0.9951030015945435
BVCX,mammal_panda,block_04,63.55932164863416,66.3666608195294,72.81554443063958,21.367547122102614,10.505726988735093,0.9936527013778687
BVCX,mammal_panda,block_04,63.55932164863416,67.20668375633467,73.17073766423626,23.928454240379462,10.504304184631357,0.9949045181274414
BVCX,mammal_panda,block_04,63.55932164863416,66.162593504148,69.44445701538518,24.937290471126964,10.44311444908769,0.9866299629211426
BVCX,mammal_panda,block_04,63.55932164863416,65.83207908956226,69.44443785236759,24.068880649435425,10.49249328305188,0.9860192537307739
BVCX,mammal_panda,block_04,60.0,65.39500168144531,72.11538312747284,25.037122173813213,10.504514771225622,0.8418903350830078
BVCX,mammal_panda,block_04,60.0,64.43954822907357,69.44443785236759,24.926569456480095,9.957560300905081,0.7182002663612366
BVCX,mammal_panda,block_04,60.0,64.83769249855112,70.75471284339443,26.303269989814225,10.497579945914055,0.792975127696991
BVCX,mammal_panda,block_04,60.0,64.76936416803653,69.76745037081024,24.511787022411696,10.334949528336061,0.7343623042106628
BVCX,mammal_panda,block_04,60.0,65.35890632437744,70.75471284339443,25.76284305300328,10.490297059585348,0.7930216789245605
BVCX,mammal_panda,block_04,60.0,65.8503357548674,70.75471284339443,26.2402646612868,10.47734222907809,0.7990424633026123
BVCX,mammal_panda,block_04,63.829799538127325,67.65133253184072,70.75473273636831,30.093214196195092,10.420524877310202,0.9941771030426025
BVCX,mammal_panda,block_04,63.29114229666516,67.17844853280742,70.75473273636831,28.176815885385135,10.462568252603969,0.9895860552787781
BVCX,mammal_panda,block_04,61.47540539094659,66.53573379019514,70.75473273636831,26.66783650846028,10.463232394325633,0.9421147704124451
BVCX,mammal_panda,block_04,61.47540539094659,65.82620081473318,70.75473273636831,26.69883971075627,10.40471403526697,0.940642774105072
BVCX,mammal_panda,block_04,61.47540539094659,65.08457729270796,70.42253536892058,22.60218508634521,10.44084764674978,0.9238092303276062
BVCX,mammal_panda,block_04,61.22448860432199,63.92340439357175,68.18182778752676,20.983222490078585,10.437143682012767,0.8283031582832336
BVCX,mammal_panda,block_04,61.22448860432199,63.34258703673481,66.37167819506595,21.308891319421203,10.452260801606503,0.8592891097068787
BVCX,mammal_panda,block_04,61.22448860432199,62.73848151237814,65.2173858959873,22.449919270181123,10.444735095187765,0.8859408497810364
BVCX,mammal_panda,block_04,61.22448860432199,62.96258039745903,65.2173858959873,21.291613886819515,10.462064695951483,0.8819226026535034
BVCX,mammal_panda,block_04,60.0,63.323707808115294,68.18182778752676,27.464211498396786,10.477732536515315,0.6586657166481018
BVCX,mammal_panda,block_04,60.0,63.73549490472375,68.18182778752676,25.276354757151726,10.47920614371021,0.6438442468643188
BVCX,mammal_panda,block_04,61.47540539094659,64.66687712792024,68.80734110508655,24.991391547657347,10.477880922402147,0.895405113697052
BVCX,mammal_panda,block_04,62.499997516473236,64.95226654610089,68.80734110508655,22.23249770258193,10.361009541318463,0.9527347087860107
BVCX,mammal_panda,block_04,62.499997516473236,65.69299331244676,69.76743102911978,26.449648623523224,10.486003001009287,0.9689198732376099
BVCX,mammal_panda,block_04,63.02521652391186,66.18054389461993,74.62685274778848,26.63005726676096,10.349399410958572,0.9946061968803406
BVCX,mammal_panda,block_04,63.02521652391186,69.80006934024809,81.08108003614942,27.30565731171207,10.463390324479436,0.999146580696106
BVCX,mammal_panda,block_04,63.02521652391186,72.0876496475811,82.87293079670008,27.08319426521725,10.426487501342528,0.9995052814483643
BVCX,mammal_panda,block_04,64.37768780517005,73.03087670816946,82.87293079670008,26.37233121363144,10.394144629001008,0.9998601675033569
BVCX,mammal_panda,block_04,64.37768780517005,73.34381036668951,82.87293079670008,28.25775500904165,10.444905028791293,0.9998712539672852
BVCX,mammal_panda,block_04,64.37768780517005,73.30443489698212,82.87293079670008,25.573453389822678,10.234124782864214,0.9998575448989868
BVCX,mammal_panda,block_04,64.37768780517005,72.54203774758338,83.79887330584639,28.844447619182134,10.296806814229349,0.999897837638855
BVCX,mammal_panda,block_04,62.76151604312883,70.9300796556345,83.79887330584639,29.958325527650864,10.4449120364022,0.9995338916778564
BVCX,mammal_panda,block_04,62.500013038518766,67.99636878195466,78.1249871943167,31.618713112418686,10.445828502147382,0.9972584247589111
BVCX,mammal_panda,block_04,62.240664762450756,67.41715943903597,78.1249871943167,29.64680236289718,10.422974675633254,0.9961702227592468
BVCX,mammal_panda,block_04,62.240664762450756,67.61991882994027,78.1249871943167,30.445571086720356,10.422901491731082,0.9963112473487854
BVCX,mammal_panda,block_04,62.240664762450756,67.15394998548189,76.92305623192375,26.492766001763275,10.43147364429128,0.9940692186355591
BVCX,mammal_panda,block_04,62.240664762450756,65.74597819810859,70.75473273636831,21.02554397297311,10.364092621342571,0.9629391431808472
BVCX,mammal_panda,block_04,60.48387922462999,66.73643610765298,73.17073766423626,25.097128004814515,10.422480561491236,0.9205615520477295
BVCX,mammal_panda,block_04,62.240664762450756,69.46595640390765,77.72019976510214,27.77791680592512,10.489022043634687,0.9957917928695679
BVCX,mammal_panda,block_04,64.37768780517005,71.75595791290907,84.74576933270069,31.709578285180278,10.488057922905798,0.999925971031189
BVCX,mammal_panda,block_04,64.93506319253306,74.54213950646796,88.75738092299011,29.560179200009003,10.627199811077634,0.999984860420227
BVCX,mammal_panda,block_04,64.93506319253306,75.54825740175828,88.75738092299011,29.8747080073521,10.89494422644349,0.9999855756759644
BVCX,mammal_panda,block_04,69.76743102911978,75.73577729851849,84.74576933270069,28.540210440147835,10.988078819632483,0.9999995231628418
BVCX,mammal_panda,block_04,68.4931377103819,75.170432381605,84.74576933270069,27.120401049341652,10.894069245941733,0.9999983310699463
BVCX,mammal_panda,block_04,68.4931377103819,74.44723700619167,84.74576933270069,26.96406918694032,10.839125263998495,0.9999982118606567
BVCX,mammal_panda,block_04,67.87329833471107,72.56847040861328,80.21391376577412,24.748818504892405,10.67957437412301,0.9999881982803345
BVCX,mammal_panda,block_04,62.499997516473236,69.84150840123418,76.14214469650187,22.68632427288422,10.347866536330903,0.9940630793571472
BVCX,mammal_panda,block_04,62.499997516473236,69.43269017018717,76.14214469650187,27.952374009178104,10.260607917440955,0.9950357675552368
BVCX,mammal_panda,block_04,59.76095924063204,67.88882433184469,76.14214469650187,30.515594657097438,10.15962867523093,0.9426430463790894
BVCX,mammal_panda,block_04,59.76095924063204,67.75570971504244,80.21388819828262,38.24424179345577,10.274016346582204,0.98434978723526
BVCX,mammal_panda,block_04,59.76095924063204,66.94110787044445,80.21388819828262,37.881853488785275,9.895073982091775,0.9836357235908508
BVCX,mammal_panda,block_04,59.76095924063204,65.9880731098794,76.92307974459867,33.47496115358477,10.415202726443892,0.9543101787567139
BVCX,mammal_panda,block_04,59.76095924063204,67.01018877151704,76.92307974459867,37.64397051393001,10.34289817324115,0.9620985984802246
BVCX,mammal_panda,block_04,59.76095924063204,70.14333228135084,89.8203615896238,42.54004007191716,8.103550276425231,0.99898761510849
BVCX,mammal_panda,block_04,61.98347522687943,71.35165011485293,89.8203615896238,40.84114264482476,7.848531566104182,0.9998683929443359
BVCX,mammal_panda,block_04,61.98347522687943,68.62290392957112,75.3768840608794,28.627887859771228,7.420297179155526,0.9902188181877136
